Date,MSCI Emerging Markets
2003-12-30,0.004775359440208904
2003-12-31,0.01260759394048483
2004-01-02,0.022265231127652774
2004-01-05,0.035087702898543904
2004-01-06,-0.011299003464274149
2004-01-07,0.002332408118899343
2004-01-08,0.003780868926257286
2004-01-09,-0.0017963486550535146
2004-01-12,-0.0008709900880540244
2004-01-13,-0.005694362181673407
2004-01-14,0.0015775555304811117
2004-01-15,-0.020422447721521242
2004-01-16,0.004289051162319701
2004-01-20,0.02906287056211032
2004-01-21,0.0013257388511156432
2004-01-22,-0.00253322695378122
2004-01-23,-0.0016733449550190294
2004-01-26,0.006647401722677193
2004-01-27,-0.0050529628222051315
2004-01-28,-0.014140123156032858
2004-01-29,-0.01574717100694989
2004-01-30,-0.001368160169698096
2004-02-02,0.0002384595713837978
2004-02-03,-0.005597450280167893
2004-02-04,-0.008981944184749291
2004-02-05,-0.000302337805587527
2004-02-06,0.022786500814775845
2004-02-09,0.01441914408235978
2004-02-10,-0.0008740090780440246
2004-02-11,0.015509364408792248
2004-02-12,-0.0005167132837886612
2004-02-13,0.000689307219248203
2004-02-17,0.02009199419678187
2004-02-18,-0.01361887227515668
2004-02-19,-0.008728575335397615
2004-02-20,-0.011222892160534625
2004-02-23,-0.008731144486133213
2004-02-24,-0.005284783307250351
2004-02-25,0.010921021452033886
2004-02-26,0.004963279280012722
2004-02-27,0.014177772697335111
2004-03-01,0.022803341569209268
2004-03-02,-0.007954514044126726
2004-03-03,-0.006211414992576603
2004-03-04,0.0068182457071013225
2004-03-05,0.0036678588362040188
2004-03-08,-0.009558482433836946
2004-03-09,-0.006528011302463055
2004-03-10,-0.02285737261171794
2004-03-11,-0.0216375941355772
2004-03-12,0.008368136193593667
2004-03-15,-0.0186719787454942
2004-03-16,0.01238272178429023
2004-03-17,0.013723234614121393
2004-03-18,0.005885934349530775
2004-03-19,-0.013165534267917223
2004-03-22,-0.016009537451852518
2004-03-23,0.010063053674444378
2004-03-24,0.0007758404438411581
2004-03-25,0.009776400128526763
2004-03-26,-0.001830321843793059
2004-03-29,0.012834433926209643
2004-03-30,0.012262524314236911
2004-03-31,0.012402773749968565
2004-04-01,0.00814807839328835
2004-04-02,0.01000372746477507
2004-04-05,0.006995088696184704
2004-04-06,0.005557575092371758
2004-04-07,-0.0035923502382407824
2004-04-08,0.0008319091685513591
2004-04-12,0.007702906454951419
2004-04-13,-0.011658649669925247
2004-04-14,-0.014745003549022306
2004-04-15,-0.008302237327371564
2004-04-16,0.007403452476374195
2004-04-19,0.0016959446246258558
2004-04-20,-0.008747152304103167
2004-04-21,-0.007401268056230537
2004-04-22,-0.0002863922143246933
2004-04-23,0.00745784241069769
2004-04-26,-0.014236785289321818
2004-04-27,-0.005314834666975354
2004-04-28,-0.02863252658538029
2004-04-29,-0.03294476577258587
2004-04-30,-0.021268711798850037
2004-05-03,0.010044673873630394
2004-05-04,0.019575311565877884
2004-05-05,0.002454056901352475
2004-05-06,-0.02074435363423799
2004-05-07,-0.022496155838435117
2004-05-10,-0.04826408050756259
2004-05-11,0.02968849479088531
2004-05-12,0.0003261431402219461
2004-05-13,-0.002608805207054643
2004-05-14,-0.026347984303154215
2004-05-17,-0.04002160629212259
2004-05-18,0.029728350148796157
2004-05-19,0.027647845238255808
2004-05-20,-0.006147695000531139
2004-05-21,0.01642837644286943
2004-05-24,0.015573945467571626
2004-05-25,0.02203576189332268
2004-05-26,-0.003908537651236554
2004-05-27,0.015822486744159203
2004-05-28,-0.0021802626449499707
2004-06-01,-0.006931097323346513
2004-06-02,0.0
2004-06-03,-0.02219549648313568
2004-06-04,0.014725579730510585
2004-06-07,0.03453715843052585
2004-06-08,-0.013904830750605113
2004-06-09,-0.02261154107614216
2004-06-10,0.0011442167810828963
2004-06-14,-0.038534954859195
2004-06-15,0.019346655183185124
2004-06-16,-0.013408710469874796
2004-06-17,0.0049896841406604775
2004-06-18,-0.005683674537163674
2004-06-21,0.004599347939676646
2004-06-22,0.010594853367311252
2004-06-23,0.017797350322664274
2004-06-24,0.004006084287721201
2004-06-25,0.010132371139202734
2004-06-28,-0.008525937356311242
2004-06-29,0.007651018146331179
2004-06-30,0.014308056708582484
2004-07-01,-0.012497764794877186
2004-07-02,-6.248633111505253e-05
2004-07-06,-0.01071445806488025
2004-07-07,0.013047217525115506
2004-07-08,-0.014254466416071976
2004-07-09,0.00532767459025929
2004-07-12,-0.002586388718617938
2004-07-13,0.0045537910634689815
2004-07-14,-0.009570645920376375
2004-07-15,-0.005212568822132946
2004-07-16,0.010991906088232417
2004-07-19,-0.0015174932562731502
2004-07-20,0.0042417200263134
2004-07-21,-0.011536582078122026
2004-07-22,0.0
2004-07-23,-0.01721919926523241
2004-07-26,-0.009279779367197039
2004-07-27,0.019060718610194538
2004-07-28,-0.0003212797354715802
2004-07-29,0.006236877980388744
2004-07-30,-0.004792533074150396
2004-08-02,-0.005008052142547181
2004-08-03,0.001161715693438703
2004-08-04,0.0009666785752089346
2004-08-05,-0.0064391966891144126
2004-08-06,-0.0072584302876730344
2004-08-09,0.008356061218752098
2004-08-10,0.011265137547066706
2004-08-11,-0.009283137404089592
2004-08-12,-0.011179241566536269
2004-08-13,0.0015686078462469055
2004-08-16,0.013636767066039335
2004-08-17,0.0066944277665899055
2004-08-18,0.011829788804033736
2004-08-19,0.001073938938758845
2004-08-20,0.0049872473680958596
2004-08-23,0.0054020948615400854
2004-08-24,-0.0028740373353264292
2004-08-25,0.011904635319579526
2004-08-26,0.0013624913156939922
2004-08-27,-0.001855135861539181
2004-08-30,-0.005389666542637062
2004-08-31,0.004359897367880894
2004-09-01,0.00824785333587541
2004-09-02,0.012424899742536244
2004-09-03,-0.010631594583742188
2004-09-07,0.007675588547026546
2004-09-08,-0.0006095161847946562
2004-09-09,0.0030490416115178665
2004-09-10,0.009483409964504474
2004-09-13,0.00915290361308263
2004-09-14,-0.00035802188700906346
2004-09-15,-0.004417106795438608
2004-09-16,0.012531147451163127
2004-09-17,0.006692165489514457
2004-09-20,0.0009998009612832703
2004-09-21,0.010459884814000286
2004-09-22,-0.015120525315778677
2004-09-23,0.004428497912092322
2004-09-24,-0.0028217425826035925
2004-09-27,-0.0059546027630169585
2004-09-28,0.01239522094389578
2004-09-29,0.005272630705927206
2004-09-30,0.005245051958703284
2004-10-01,0.019130098777835558
2004-10-04,0.017064970852576522
2004-10-05,-0.007382582822705319
2004-10-06,0.011550445071118798
2004-10-07,-0.008522088344652956
2004-10-08,-0.007303115255613113
2004-10-11,0.00520625513036399
2004-10-12,-0.01576408993948686
2004-10-13,-0.013556267549434842
2004-10-14,-0.013627579148647206
2004-10-15,0.013344951430694474
2004-10-18,0.010616826518119238
2004-10-19,-0.004821676938202901
2004-10-20,-0.006287886922704211
2004-10-21,0.014396117144919396
2004-10-22,-0.007152828310830306
2004-10-25,0.0027088110169048996
2004-10-26,0.003621075398688278
2004-10-27,0.017182554775299952
2004-10-28,-0.004955244764394129
2004-10-29,0.0039046750762814497
2004-11-01,0.007440129192895384
2004-11-02,0.0022939327898947592
2004-11-03,0.014569902616394126
2004-11-04,0.015130563943148934
2004-11-05,0.0037940081812237736
2004-11-08,-0.011285081511472561
2004-11-09,0.006444065631514562
2004-11-10,0.00113966963393497
2004-11-11,0.011382236807752077
2004-11-12,0.016880684601811025
2004-11-15,0.000948298796402236
2004-11-16,-0.011424958487656456
2004-11-17,0.022581909192910476
2004-11-18,0.0018229709708259545
2004-11-19,-0.014296824136758812
2004-11-22,0.0039033980418083924
2004-11-23,0.0017335924428893978
2004-11-24,0.010646391321035509
2004-11-26,0.016606055096225703
2004-11-29,-0.006125766020620427
2004-11-30,0.001849318182092441
2004-12-01,0.007638934062754066
2004-12-02,-0.0014753183876290432
2004-12-03,0.004534528546185079
2004-12-06,-0.0014203067849412054
2004-12-07,-0.015339911932434336
2004-12-08,-0.005261966650776162
2004-12-09,-0.01628358177329048
2004-12-10,-0.0010020706891673559
2004-12-13,0.015198104206636032
2004-12-14,0.009200805240099807
2004-12-15,0.013855244721437732
2004-12-16,-0.005030033903619557
2004-12-17,-0.002297040948410878
2004-12-20,0.013049829646858191
2004-12-21,0.009598413363746339
2004-12-22,-0.0002501110606766277
2004-12-23,0.00680408248869524
2004-12-27,-0.0007549883646519318
2004-12-28,0.005186754665822413
2004-12-29,0.005511011297514967
2004-12-30,-0.002541084844745578
2004-12-31,0.008241896104426605
2005-01-03,-0.010403966818631427
2005-01-04,-0.03078839226044816
2005-01-05,-0.012241828522339349
2005-01-06,-0.0006798643939956994
2005-01-07,0.0019359724700085401
2005-01-10,0.0012536908374012334
2005-01-11,-0.0018778788761061316
2005-01-12,0.012281242474605047
2005-01-13,-0.004130102764536292
2005-01-14,0.017884600509084025
2005-01-18,-0.0017818769537411017
2005-01-19,-0.013775718477666676
2005-01-20,-0.01241601292513772
2005-01-21,0.013619440670649352
2005-01-24,-0.0015503230145088587
2005-01-25,0.009058316265271538
2005-01-26,0.0146190804972266
2005-01-27,0.0009605280478819367
2005-01-28,0.0009090595838532334
2005-01-31,0.013170173144297914
2005-02-01,0.008566936522105273
2005-02-02,0.003160522723684611
2005-02-03,-0.0010339994536379127
2005-02-04,0.015621055810511653
2005-02-07,0.0031536254490653892
2005-02-08,0.0019350186540514347
2005-02-09,-0.0032346367362119377
2005-02-10,0.004843778448243352
2005-02-11,0.009735649944001779
2005-02-14,0.007159727350845468
2005-02-15,0.0023692432943869246
2005-02-16,-0.003072620367113199
2005-02-17,-0.0016599494546950533
2005-02-18,0.012304013306086992
2005-02-22,-0.003660598310886054
2005-02-23,0.004615642170465284
2005-02-24,0.015519379860897686
2005-02-25,0.018420675016299404
2005-02-28,-0.0016774505557826114
2005-03-01,0.00281555761018093
2005-03-02,-0.01648232991592924
2005-03-03,0.0027623148105484496
2005-03-04,0.011937333263698946
2005-03-07,0.006578897323162636
2005-03-08,-0.007617735053591312
2005-03-09,-0.005723211699903197
2005-03-10,-0.009593199556814591
2005-03-11,-0.0056274438373954405
2005-03-14,-0.007653362627333404
2005-03-15,-0.024915245051623347
2005-03-16,-0.008485040328114923
2005-03-17,0.01822787932540426
2005-03-18,-0.004510987110949216
2005-03-21,-0.014452724408708706
2005-03-22,-0.018488267116468005
2005-03-23,-0.012672423496463248
2005-03-24,-0.0010986862847457424
2005-03-28,0.0068997147869427344
2005-03-29,-0.025870461789154975
2005-03-30,0.022785176431732834
2005-03-31,0.010715190830612897
2005-04-01,0.005917486004849648
2005-04-04,0.002206390472004216
2005-04-05,-0.0002453156630360942
2005-04-06,0.013698900666944125
2005-04-07,0.010086783672452748
2005-04-08,-0.004730493492613674
2005-04-11,-0.009601425496979843
2005-04-12,0.012602896061771673
2005-04-13,-0.01991352804442792
2005-04-14,-0.025593613514338975
2005-04-15,-0.021052916014915102
2005-04-18,0.011828542852499568
2005-04-19,0.016749827787790217
2005-04-20,-0.023591599041215994
2005-04-21,0.028800318910822797
2005-04-22,-0.011048902611393796
2005-04-25,0.01893769101773568
2005-04-26,-0.010227225457043132
2005-04-27,-0.009040937216105327
2005-04-28,-0.015941387909821136
2005-04-29,0.02022424681129853
2005-05-02,0.00664051288560219
2005-05-03,-0.0009417196385296256
2005-05-04,0.027257557634728702
2005-05-05,0.0052679640541271056
2005-05-06,0.0026924157731837983
2005-05-09,0.0009109547456283007
2005-05-10,-0.022467889356744264
2005-05-11,0.004655790136518068
2005-05-12,-0.017073251901160824
2005-05-13,-0.01027297748915601
2005-05-16,0.011883637277913417
2005-05-17,0.00024821777211125884
2005-05-18,0.019915171989991487
2005-05-19,0.0036434572532275666
2005-05-20,-0.002516900006091838
2005-05-23,0.003299548988634715
2005-05-24,-0.0029015133248703195
2005-05-25,-0.007178376674310316
2005-05-26,0.011236221223508647
2005-05-27,0.006763167161388806
2005-05-31,-0.008636936286543828
2005-06-01,0.011809796544278273
2005-06-02,0.007606419197898173
2005-06-03,-0.005175103735049591
2005-06-06,0.010069602415404777
2005-06-07,-0.0049607831667409785
2005-06-08,-0.0037989806065643617
2005-06-09,0.00524334162985074
2005-06-10,0.002844402992741246
2005-06-13,0.003972088972695298
2005-06-14,0.004096976681924991
2005-06-15,0.007457592056268059
2005-06-16,0.00893857076410054
2005-06-17,0.012043358996379983
2005-06-20,-0.00902778471943333
2005-06-21,-0.004830627789365383
2005-06-22,0.009431140830690188
2005-06-23,-0.017587413442431532
2005-06-24,-0.0034962079221004805
2005-06-27,0.006315615709179934
2005-06-28,0.00753146263479354
2005-06-29,-0.005813758357311127
2005-06-30,-0.0030634322616048815
2005-07-01,0.003631217446703028
2005-07-05,0.004453145063986641
2005-07-06,-0.004848756647364061
2005-07-07,0.002923321258259781
2005-07-08,0.010410896386145119
2005-07-11,0.015249355259281838
2005-07-12,0.011907905927170948
2005-07-13,-0.0006685713957218509
2005-07-14,0.005754250972320518
2005-07-15,-0.005455138214451205
2005-07-18,-0.0030770073067422077
2005-07-19,0.011406521671410541
2005-07-20,0.00013255345058182932
2005-07-21,0.010878321680555025
2005-07-22,-0.002362229955910178
2005-07-25,-0.008681754867405966
2005-07-26,0.005705916170162251
2005-07-27,0.005409565331227162
2005-07-28,0.01246726208341098
2005-07-29,-0.0006482559885669925
2005-08-01,0.016342588617327625
2005-08-02,0.017738232937702048
2005-08-03,-0.0025075172151260983
2005-08-04,-0.008799399078082026
2005-08-05,-0.018389747546459834
2005-08-08,0.006847521783403643
2005-08-09,0.02014634778699298
2005-08-10,0.010691893004934228
2005-08-11,-0.005600344807809021
2005-08-12,-0.010638471873608557
2005-08-15,0.006957794362220104
2005-08-16,-0.017336617605998583
2005-08-17,0.0006390585460724907
2005-08-18,-0.018397833290053622
2005-08-19,-0.0039048415603878395
2005-08-22,0.012413505966391902
2005-08-23,-0.009421432413265096
2005-08-24,-0.013029552412156531
2005-08-25,0.011220738230596439
2005-08-26,-0.0013050361126961674
2005-08-29,0.010980471930683189
2005-08-30,-0.010473568397023958
2005-08-31,0.020776543186575402
2005-09-01,0.013824480570821862
2005-09-02,0.008838613425760311
2005-09-06,0.012515659370044174
2005-09-07,0.0012362016641109808
2005-09-08,-0.0016050142764645337
2005-09-09,0.014715002021586487
2005-09-12,-0.0014625348424645024
2005-09-13,-0.011227616301427767
2005-09-14,-0.0035792718677126745
2005-09-15,0.005821913723298433
2005-09-16,0.01539384026152324
2005-09-19,-0.0014554085733440303
2005-09-20,0.002672155508840479
2005-09-21,0.009449060332798132
2005-09-22,-0.009960790755194293
2005-09-23,-0.0008482047063219644
2005-09-26,0.008855873873080844
2005-09-27,-0.006613610147795823
2005-09-28,0.01137894737061207
2005-09-29,0.017593994293500392
2005-09-30,-0.0016468352044320955
2005-10-03,0.0063618910902834
2005-10-04,-0.009365300257086262
2005-10-05,-0.030370833985291834
2005-10-06,-0.03497873779788929
2005-10-07,0.024753361125178897
2005-10-10,-0.0033273005855438686
2005-10-11,0.004327672855744202
2005-10-12,-0.03065720938085692
2005-10-13,-0.006223711586537006
2005-10-14,-0.00383468945619736
2005-10-17,0.011034408659323036
2005-10-18,-0.025380629244170727
2005-10-19,0.01953093383012039
2005-10-20,-0.04022966355446611
2005-10-21,0.026613468712470834
2005-10-24,0.026960406013078586
2005-10-25,-0.019689468446314584
2005-10-26,0.0036049108081792625
2005-10-27,-0.02373313462059834
2005-10-28,0.026281351607203574
2005-10-31,0.017925313651706576
2005-11-01,0.017610303946345107
2005-11-02,0.015451032938312848
2005-11-03,0.001095568807226055
2005-11-04,-0.0020673637541945844
2005-11-07,0.000731754817193897
2005-11-08,-0.009375734098561517
2005-11-09,0.014995186500644131
2005-11-10,0.0015740974707723066
2005-11-11,0.002176198140787733
2005-11-14,-0.0026538952753797362
2005-11-15,-0.005685188153051746
2005-11-16,0.00851571939713014
2005-11-17,0.014716625693522056
2005-11-18,0.002734161441547256
2005-11-21,0.0005930236848645798
2005-11-22,-0.0004744026316357841
2005-11-23,0.010549945530421878
2005-11-25,-0.0007033493508188382
2005-11-28,-0.0063388384044309465
2005-11-29,-0.008860375849920055
2005-11-30,0.0023838958779700548
2005-12-01,0.0261594684500861
2005-12-02,-0.0011591483253569068
2005-12-05,0.008121060767868782
2005-12-06,0.00920579603234395
2005-12-07,-0.009463966713377348
2005-12-08,-0.007482602155735263
2005-12-09,0.010206581716523333
2005-12-12,0.005740633639366832
2005-12-13,0.013127622685620288
2005-12-14,-0.0066478088300129246
2005-12-15,-0.004083626125025663
2005-12-16,-0.0034167632523449676
2005-12-19,-0.002285717205431137
2005-12-20,0.00859112553366459
2005-12-21,0.01624086046368345
2005-12-22,0.0002235907560836914
2005-12-23,0.005964993918192274
2005-12-27,-0.011118307137970573
2005-12-28,0.0027257279029035963
2005-12-29,0.00011287002371518362
2005-12-30,-0.0005658271413490068
2006-01-03,0.0373932897263598
2006-01-04,0.009066572997940003
2006-01-05,0.005087511849215742
2006-01-06,0.020893931702960833
2006-01-09,0.009811198828282297
2006-01-10,-0.012014262906538398
2006-01-11,0.011737422882858839
2006-01-12,-0.013900425576008124
2006-01-13,0.0010596295297968794
2006-01-17,-0.017469431510676592
2006-01-18,-0.0005388473577651043
2006-01-19,0.03234515531314375
2006-01-20,-0.02976507732629352
2006-01-23,0.029063323338029967
2006-01-24,0.015690269206529273
2006-01-25,0.0005148974815472052
2006-01-26,0.02367510795248129
2006-01-27,0.011462678430783857
2006-01-30,-0.004672279025521253
2006-01-31,0.006592142779314081
2006-02-01,-0.000496180188750972
2006-02-02,-0.02571229311060297
2006-02-03,-0.013653798285453878
2006-02-06,0.02375991152860002
2006-02-07,-0.026235859673182982
2006-02-08,0.0031089454345007983
2006-02-09,0.0025824654112136525
2006-02-10,-0.001545488077225321
2006-02-13,-0.024664647870392242
2006-02-14,0.025288376778856536
2006-02-15,-0.005160215264170653
2006-02-16,0.025933759373713006
2006-02-17,-0.001314368077225181
2006-02-21,-0.00880850697868496
2006-02-22,0.00541400798135383
2006-02-23,-0.00030502311126678894
2006-02-24,0.00193101989424882
2006-02-27,0.00912868560105462
2006-02-28,-0.0260327574912389
2006-03-01,0.027657216465445167
2006-03-02,0.0008034893810466848
2006-03-03,-0.01665675837918623
2006-03-06,-0.015306018421431866
2006-03-07,-0.03523327576092239
2006-03-08,0.005907765753790928
2006-03-09,-0.010144268164808068
2006-03-10,0.021035428021713543
2006-03-13,-0.0010562714748848512
2006-03-14,0.031200241010445273
2006-03-15,0.011589902389439022
2006-03-16,-0.00892204800972718
2006-03-17,0.007058681487566609
2006-03-20,0.005688609461961258
2006-03-21,-0.020201825871828283
2006-03-22,0.011031127216001524
2006-03-23,-0.009279308164136912
2006-03-24,0.008645371480819453
2006-03-27,0.006122459426613602
2006-03-28,-0.018255350347813337
2006-03-29,0.019111298110496167
2006-03-30,0.005068418128463925
2006-03-31,-0.001512840492019163
2006-04-03,0.028283277671397267
2006-04-04,0.00589349955184848
2006-04-05,0.010254193427209124
2006-04-06,-0.005123303085135422
2006-04-07,-0.01525482988098703
2006-04-10,-0.0034533084376099366
2006-04-11,-0.008514851551830738
2006-04-12,0.00579208491197325
2006-04-13,0.004765525186201547
2006-04-17,0.011857642751469832
2006-04-18,0.03320331945177113
2006-04-19,0.006143482293537783
2006-04-20,-0.003569663879682272
2006-04-21,0.007825040385753601
2006-04-24,-0.013096239824165967
2006-04-25,-0.013744089236480628
2006-04-26,0.019702006900474744
2006-04-27,-0.015739818764287428
2006-04-28,0.009767200626617178
2006-05-01,-0.00028463658318700347
2006-05-02,0.017643781795316338
2006-05-03,0.0011188871269804945
2006-05-04,0.009776173415528167
2006-05-05,0.016136607006631776
2006-05-08,0.00725933376531529
2006-05-09,0.0009010684589882967
2006-05-10,-0.010801556527439193
2006-05-11,-0.02547734726670814
2006-05-12,-0.02614380901109259
2006-05-15,-0.02396888508304873
2006-05-16,0.005009558143724613
2006-05-17,-0.03430744592349544
2006-05-18,-0.019230812261191943
2006-05-19,0.02156844851323636
2006-05-22,-0.047075471122774215
2006-05-23,-0.010918899673020732
2006-05-24,-0.006967110887690753
2006-05-25,0.042525911329181154
2006-05-26,-0.0030023492551037867
2006-05-30,-0.04309442315307754
2006-05-31,0.016820249369048135
2006-06-01,0.020490689420205266
2006-06-02,0.01024908391554158
2006-06-05,-0.04244285643114576
2006-06-06,-0.007351392691535064
2006-06-07,-0.021999705337111708
2006-06-08,-0.017817369617934897
2006-06-09,-0.013038417481937348
2006-06-12,-0.03722004456039829
2006-06-13,-0.022193242612998043
2006-06-14,0.02867621928481734
2006-06-15,0.058244464825641495
2006-06-16,-0.005717023083879447
2006-06-19,-0.03720368847611
2006-06-20,0.012294823670746524
2006-06-21,0.032388680293787164
2006-06-22,-0.017927356550661355
2006-06-23,-0.0017114276160313802
2006-06-26,0.0
2006-06-27,-0.01885700609024976
2006-06-28,0.03133383032941883
2006-06-29,0.05940828343269278
2006-06-30,0.0010660240547966104
2006-07-03,0.022151137067676352
2006-07-05,-0.031048198844262465
2006-07-06,0.020430247814937186
2006-07-07,-0.0189675418380445
2006-07-10,0.008056210264073993
2006-07-11,0.004794733457956557
2006-07-12,-0.02226961234842706
2006-07-13,-0.03958751576640285
2006-07-14,0.005081617863604171
2006-07-17,-0.015730108862759273
2006-07-18,0.013926847674951892
2006-07-19,0.061697847473223044
2006-07-20,-0.02873833151389993
2006-07-21,-0.019434114934948177
2006-07-24,0.04498395202070293
2006-07-25,0.0026636401433037804
2006-07-26,-0.004250863857690579
2006-07-27,0.013767659783683772
2006-07-28,0.021475793845483704
2006-07-31,-0.00958478800370155
2006-08-01,-0.016129065080843552
2006-08-02,0.013220951721470975
2006-08-03,-0.00104403487571747
2006-08-04,0.002089807804496191
2006-08-07,-0.00625661483675799
2006-08-08,0.0
2006-08-09,0.0037774611603063057
2006-08-10,0.01024470696362223
2006-08-11,-0.012106828539180992
2006-08-14,0.003980299339600313
2006-08-15,0.02451728466040337
